video_id,subject,behavior,modifiers,count,total_duration_s,duration_mean_s,duration_std_dev,inter_event_intervals_mean_s,inter_event_intervals_std_dev,percent_of_total_length
j124,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j124,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j124,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j124,2nd Goby,APART,,0,0,0,NA,-,-,0
j124,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j124,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j124,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j124,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j124,2nd Shrimp,EDGE,,11,22.362,2.033,1.551,23.092,20.517,7.5
j124,2nd Shrimp,NEAR,,12,31.196,2.6,2.087,20.323,21.496,10.4
j124,2nd Shrimp,AWAY,,7,89.43,12.776,15.374,28.769,26.418,29.8
j124,2nd Shrimp,CONTACT,,6,91.24,15.207,15.691,34.463,25.462,30.4
j124,2nd Shrimp,INSIDE,,5,157.953,31.591,20.763,31.686,22.112,52.7
j124,2nd Shrimp,APART,,6,208.749,34.791,22.788,15.89,17.443,69.6
j124,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j124,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j124,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j124,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j124,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j124,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j124,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j124,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j125,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j125,1st Goby,EDGE,,0,0,0,NA,-,-,0
j125,1st Goby,NEAR,,0,0,0,NA,-,-,0
j125,1st Goby,AWAY,,0,0,0,NA,-,-,0
j125,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j125,1st Goby,APART,,0,0,0,NA,-,-,0
j125,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j125,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j125,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j125,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j125,1st Shrimp,NEAR,,18,50.426,2.801,2.48,11.961,17.132,16.8
j125,1st Shrimp,EDGE,,10,59.014,5.901,8.166,23.415,18.167,19.7
j125,1st Shrimp,INSIDE,,2,60.739,30.37,39.081,51.329,NA,20.2
j125,1st Shrimp,APART,,1,109.598,109.598,NA,NA,NA,36.5
j125,1st Shrimp,AWAY,,11,129.781,11.798,8.037,14.248,22.432,43.3
j125,1st Shrimp,CONTACT,,2,187.415,93.707,87.959,112.585,NA,62.5
j125,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j125,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j125,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j125,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j125,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j125,2nd Goby,APART,,0,0,0,NA,-,-,0
j125,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j125,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j125,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j125,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j125,2nd Shrimp,EDGE,,13,19.911,1.532,1.074,18.795,17.585,6.6
j125,2nd Shrimp,APART,,7,64.165,9.166,5.664,30.744,39.896,21.4
j125,2nd Shrimp,INSIDE,,8,64.759,8.095,6.228,26.267,38.192,21.6
j125,2nd Shrimp,NEAR,,19,103.555,5.45,7.721,9.73,7.238,34.5
j125,2nd Shrimp,AWAY,,13,111.831,8.602,7.134,13.019,11.988,37.3
j125,2nd Shrimp,CONTACT,,7,235.822,33.689,37.245,9.666,6.034,78.6
j125,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j125,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j125,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j125,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j125,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j125,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j125,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j125,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j126,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j126,1st Goby,EDGE,,0,0,0,NA,-,-,0
j126,1st Goby,NEAR,,0,0,0,NA,-,-,0
j126,1st Goby,AWAY,,0,0,0,NA,-,-,0
j126,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j126,1st Goby,APART,,0,0,0,NA,-,-,0
j126,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j126,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j126,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j126,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j126,1st Shrimp,EDGE,,8,7.312,0.914,0.964,33.691,41.288,2.4
j126,1st Shrimp,NEAR,,8,10.988,1.373,0.827,33.523,28.077,3.7
j126,1st Shrimp,INSIDE,,4,102.328,25.582,32.373,46.77,55.854,34.1
j126,1st Shrimp,APART,,6,118.047,19.674,28.527,27.311,26.994,39.3
j126,1st Shrimp,AWAY,,5,179.35,35.87,20.075,30.163,32.643,59.8
j126,1st Shrimp,CONTACT,,7,181.941,25.992,23.624,19.676,28.527,60.6
j126,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j126,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j126,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j126,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j126,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j126,2nd Goby,APART,,0,0,0,NA,-,-,0
j126,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j126,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j126,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j126,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j126,2nd Shrimp,EDGE,,4,11.716,2.929,2.198,49.93,36.85,3.9
j126,2nd Shrimp,NEAR,,11,22.54,2.049,0.978,21.85,19.614,7.5
j126,2nd Shrimp,INSIDE,,1,56.975,56.975,NA,NA,NA,19
j126,2nd Shrimp,APART,,2,68.472,34.236,33.582,82.249,NA,22.8
j126,2nd Shrimp,AWAY,,9,208.745,23.194,19.147,11.407,20.906,69.6
j126,2nd Shrimp,CONTACT,,3,231.524,77.175,55.605,34.238,33.582,77.2
j126,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j126,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j126,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j126,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j126,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j126,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j126,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j126,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j127,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j127,1st Goby,EDGE,,0,0,0,NA,-,-,0
j127,1st Goby,NEAR,,0,0,0,NA,-,-,0
j127,1st Goby,AWAY,,0,0,0,NA,-,-,0
j127,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j127,1st Goby,APART,,0,0,0,NA,-,-,0
j127,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j127,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j127,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j127,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j127,1st Shrimp,EDGE,,15,29.387,1.959,1.924,15.463,13.964,9.8
j127,1st Shrimp,INSIDE,,6,50.905,8.484,10.524,20.842,8.77,17
j127,1st Shrimp,APART,,6,52.383,8.731,10.309,20.745,7.669,17.5
j127,1st Shrimp,NEAR,,22,59.445,2.702,2.257,10.659,7.51,19.8
j127,1st Shrimp,AWAY,,13,160.208,12.324,6.296,10.758,9.098,53.4
j127,1st Shrimp,CONTACT,,7,247.605,35.372,28.344,8.733,10.309,82.5
j127,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j127,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j127,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j127,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j127,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j127,2nd Goby,APART,,0,0,0,NA,-,-,0
j127,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j127,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j127,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j127,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j127,2nd Shrimp,EDGE,,18,32.364,1.798,1.415,14.275,9.839,10.8
j127,2nd Shrimp,NEAR,,21,45.281,2.156,1.709,10.679,9.017,15.1
j127,2nd Shrimp,APART,,8,94.112,11.764,9.243,25.862,18.959,31.4
j127,2nd Shrimp,AWAY,,12,107.138,8.928,7.068,15.697,16.188,35.7
j127,2nd Shrimp,INSIDE,,8,115.159,14.395,9.127,22.572,11.076,38.4
j127,2nd Shrimp,CONTACT,,10,183.872,18.387,12.597,12.903,9.294,61.3
j127,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j127,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j127,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j127,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j127,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j127,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j127,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j127,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j128,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j128,1st Goby,EDGE,,0,0,0,NA,-,-,0
j128,1st Goby,NEAR,,0,0,0,NA,-,-,0
j128,1st Goby,AWAY,,0,0,0,NA,-,-,0
j128,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j128,1st Goby,APART,,0,0,0,NA,-,-,0
j128,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j128,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j128,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j128,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j128,1st Shrimp,EDGE,,6,4.218,0.703,0.676,50.964,64.153,1.4
j128,1st Shrimp,NEAR,,7,8.524,1.218,0.812,41.711,59.151,2.8
j128,1st Shrimp,AWAY,,4,277.717,69.429,56.937,4.407,0.303,92.6
j128,1st Shrimp,CONTACT,,2,289.449,144.725,157.045,3.014,NA,96.5
j128,1st Shrimp,INSIDE,,UNPAIRED,UNPAIRED,UNPAIRED,UNPAIRED,UNPAIRED,UNPAIRED,-
j128,1st Shrimp,APART,,UNPAIRED,UNPAIRED,UNPAIRED,UNPAIRED,UNPAIRED,UNPAIRED,-
j128,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j128,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j128,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j128,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j128,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j128,2nd Goby,APART,,0,0,0,NA,-,-,0
j128,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j128,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j128,2nd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j128,2nd Shrimp,EDGE,,0,0,0,NA,-,-,0
j128,2nd Shrimp,NEAR,,0,0,0,NA,-,-,0
j128,2nd Shrimp,AWAY,,0,0,0,NA,-,-,0
j128,2nd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j128,2nd Shrimp,APART,,0,0,0,NA,-,-,0
j128,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j128,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j128,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j128,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j128,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j128,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j128,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j128,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j128,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j128,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j129,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j129,1st Goby,EDGE,,0,0,0,NA,-,-,0
j129,1st Goby,NEAR,,0,0,0,NA,-,-,0
j129,1st Goby,AWAY,,0,0,0,NA,-,-,0
j129,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j129,1st Goby,APART,,0,0,0,NA,-,-,0
j129,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j129,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j129,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j129,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j129,1st Shrimp,NEAR,,5,4.967,0.993,0.231,46.959,57.633,1.7
j129,1st Shrimp,EDGE,,4,6.567,1.642,1.376,61.932,62.805,2.2
j129,1st Shrimp,INSIDE,,2,35.212,17.606,17.173,130.836,NA,11.7
j129,1st Shrimp,APART,,4,66.279,16.57,13.319,52.931,22.944,22.1
j129,1st Shrimp,CONTACT,,4,233.714,58.429,21.724,11.081,9.231,77.9
j129,1st Shrimp,AWAY,,3,253.241,84.414,40.1,7.749,2.505,84.4
j129,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j129,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j129,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j129,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j129,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j129,2nd Goby,APART,,0,0,0,NA,-,-,0
j129,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j129,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j129,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j129,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j129,2nd Shrimp,INSIDE,,2,12.253,6.126,4.772,105.499,NA,4.1
j129,2nd Shrimp,EDGE,,7,12.975,1.854,1.552,31.507,38.569,4.3
j129,2nd Shrimp,NEAR,,9,17.757,1.973,1.195,23.283,32.368,5.9
j129,2nd Shrimp,APART,,4,70.382,17.596,3.1,47.507,35.756,23.5
j129,2nd Shrimp,CONTACT,,5,229.61,45.922,25.563,17.598,3.1,76.5
j129,2nd Shrimp,AWAY,,5,256.993,51.399,26.895,10.752,3.271,85.7
j129,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j129,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j129,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j129,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j129,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j129,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j129,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j129,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j13,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j13,1st Goby,EDGE,,0,0,0,NA,-,-,0
j13,1st Goby,NEAR,,0,0,0,NA,-,-,0
j13,1st Goby,AWAY,,0,0,0,NA,-,-,0
j13,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j13,1st Goby,APART,,0,0,0,NA,-,-,0
j13,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j13,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j13,1st Shrimp,AWAY,,0,0,0,NA,-,-,0
j13,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j13,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j13,1st Shrimp,NEAR,,12,12.713,1.059,0.485,24.437,30.394,4.2
j13,1st Shrimp,EDGE,,27,64.67,2.395,4.134,8.417,16.735,21.6
j13,1st Shrimp,CONTACT,,15,77.89,5.193,5.417,14.687,21.127,26
j13,1st Shrimp,APART,,16,222.08,13.88,19.835,5.195,5.417,74
j13,1st Shrimp,INSIDE,,16,222.566,13.91,19.821,5.162,5.434,74.2
j13,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j13,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j13,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j13,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j13,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j13,2nd Goby,APART,,0,0,0,NA,-,-,0
j13,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j13,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j13,2nd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j13,2nd Shrimp,EDGE,,0,0,0,NA,-,-,0
j13,2nd Shrimp,NEAR,,0,0,0,NA,-,-,0
j13,2nd Shrimp,AWAY,,0,0,0,NA,-,-,0
j13,2nd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j13,2nd Shrimp,APART,,0,0,0,NA,-,-,0
j13,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j13,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j13,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j13,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j13,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j13,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j13,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j13,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j13,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j13,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j130,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j130,1st Goby,EDGE,,0,0,0,NA,-,-,0
j130,1st Goby,NEAR,,0,0,0,NA,-,-,0
j130,1st Goby,AWAY,,0,0,0,NA,-,-,0
j130,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j130,1st Goby,APART,,0,0,0,NA,-,-,0
j130,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j130,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j130,1st Shrimp,INSIDE,,0,0,0,NA,-,-,0
j130,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j130,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j130,1st Shrimp,NEAR,,3,3.732,1.244,0.449,40.715,52.288,1.2
j130,1st Shrimp,EDGE,,1,3.74,3.74,NA,NA,NA,1.2
j130,1st Shrimp,APART,,2,19.788,9.894,5.808,70.864,NA,6.6
j130,1st Shrimp,CONTACT,,3,280.208,93.403,41.216,9.896,5.808,93.4
j130,1st Shrimp,AWAY,,3,292.522,97.507,40.606,3.739,3.898,97.5
j130,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j130,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j130,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j130,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j130,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j130,2nd Goby,APART,,0,0,0,NA,-,-,0
j130,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j130,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j130,2nd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j130,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j130,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j130,2nd Shrimp,NEAR,,6,9.735,1.623,1.202,45.995,75.132,3.2
j130,2nd Shrimp,EDGE,,2,10.496,5.248,2.121,186.717,NA,3.5
j130,2nd Shrimp,APART,,3,45.697,15.232,9.241,99.146,93.164,15.2
j130,2nd Shrimp,CONTACT,,4,254.297,63.574,68.942,15.234,9.241,84.8
j130,2nd Shrimp,AWAY,,5,279.757,55.951,70.193,5.061,3.903,93.3
j130,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j130,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j130,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j130,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j130,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j130,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j130,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j130,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j131,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j131,1st Goby,EDGE,,0,0,0,NA,-,-,0
j131,1st Goby,NEAR,,0,0,0,NA,-,-,0
j131,1st Goby,AWAY,,0,0,0,NA,-,-,0
j131,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j131,1st Goby,APART,,0,0,0,NA,-,-,0
j131,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j131,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j131,1st Shrimp,INSIDE,,0,0,0,NA,-,-,0
j131,1st Shrimp,APART,,0,0,0,NA,-,-,0
j131,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j131,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j131,1st Shrimp,EDGE,,4,7.267,1.817,0.822,69.337,74.956,2.4
j131,1st Shrimp,NEAR,,12,26.007,2.167,1.981,18.027,29.145,8.7
j131,1st Shrimp,AWAY,,9,266.704,29.634,31.085,4.162,4.67,88.9
j131,1st Shrimp,CONTACT,,1,300,300,NA,NA,NA,100
j131,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j131,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j131,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j131,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j131,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j131,2nd Goby,APART,,0,0,0,NA,-,-,0
j131,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j131,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j131,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j131,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j131,2nd Shrimp,INSIDE,,1,1.009,1.009,NA,NA,NA,0.3
j131,2nd Shrimp,APART,,1,5.008,5.008,NA,NA,NA,1.7
j131,2nd Shrimp,EDGE,,5,10.23,2.046,1.314,64.439,68.987,3.4
j131,2nd Shrimp,NEAR,,10,20.87,2.087,1.594,28.508,38.609,7
j131,2nd Shrimp,AWAY,,6,267.87,44.645,39.371,5.995,2.283,89.3
j131,2nd Shrimp,CONTACT,,2,294.99,147.495,152.472,5.01,NA,98.3
j131,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j131,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j131,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j131,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j131,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j131,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j131,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j131,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j132,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j132,1st Goby,EDGE,,0,0,0,NA,-,-,0
j132,1st Goby,NEAR,,0,0,0,NA,-,-,0
j132,1st Goby,AWAY,,0,0,0,NA,-,-,0
j132,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j132,1st Goby,APART,,0,0,0,NA,-,-,0
j132,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j132,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j132,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j132,1st Shrimp,OUT OF FRME,,3,8.243,2.748,1.755,6.898,6.201,2.7
j132,1st Shrimp,EDGE,,11,24.458,2.223,1.86,20.488,27.403,8.2
j132,1st Shrimp,APART,,3,25.848,8.616,4.508,6.753,3.536,8.6
j132,1st Shrimp,INSIDE,,3,29.011,9.67,3.101,50.535,60.064,9.7
j132,1st Shrimp,NEAR,,19,121.911,6.416,9.591,7.124,7.443,40.6
j132,1st Shrimp,AWAY,,12,124.576,10.381,14.781,15.948,24.576,41.5
j132,1st Shrimp,CONTACT,,4,274.146,68.537,106.848,8.618,4.508,91.4
j132,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j132,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j132,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j132,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j132,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j132,2nd Goby,APART,,0,0,0,NA,-,-,0
j132,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j132,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j132,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j132,2nd Shrimp,OUT OF FRME,,2,11.993,5.996,1.767,11.036,NA,4
j132,2nd Shrimp,APART,,3,61.131,20.377,16.773,67.581,19.764,20.4
j132,2nd Shrimp,INSIDE,,3,61.788,20.596,16.596,64.861,23.686,20.6
j132,2nd Shrimp,NEAR,,16,68.912,4.307,5.453,12.005,13.858,23
j132,2nd Shrimp,AWAY,,6,72.728,12.121,18.16,45.454,29.726,24.2
j132,2nd Shrimp,EDGE,,15,96.533,6.436,6.126,10.679,12.424,32.2
j132,2nd Shrimp,CONTACT,,4,238.863,59.716,15.592,20.379,16.773,79.6
j132,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j132,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j132,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j132,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j132,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j132,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j132,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j132,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j133,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j133,1st Goby,EDGE,,0,0,0,NA,-,-,0
j133,1st Goby,NEAR,,0,0,0,NA,-,-,0
j133,1st Goby,AWAY,,0,0,0,NA,-,-,0
j133,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j133,1st Goby,APART,,0,0,0,NA,-,-,0
j133,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j133,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j133,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j133,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
